date,adjClose,change,changeOverTime,changePercent,close,high,label,low,open,unadjustedVolume,volume,vwap
2017-06-14,19.61,0.0,0.0,0.0,23.41,23.41,"June 14, 17",23.41,23.41,0.0,0.0,0.0
2017-06-13,19.61,0.0,0.0,0.0,23.41,23.41,"June 13, 17",23.41,23.41,0.0,0.0,0.0
2017-06-12,19.61,0.0,0.0,0.0,23.41,23.41,"June 12, 17",23.41,23.41,0.0,0.0,0.0
2017-06-09,19.61,0.0,0.0,0.0,23.41,23.41,"June 09, 17",23.41,23.41,0.0,0.0,0.0
2017-06-08,19.61,0.0,0.0,0.0,23.41,23.41,"June 08, 17",23.41,23.41,0.0,0.0,0.0
2017-06-07,19.61,0.0,0.0,0.0,23.41,23.41,"June 07, 17",23.41,23.41,0.0,0.0,0.0
2017-06-06,19.61,0.0,0.0,0.0,23.41,23.41,"June 06, 17",23.41,23.41,0.0,0.0,0.0
2017-06-05,19.61,0.0,0.0,0.0,23.41,23.41,"June 05, 17",23.41,23.41,0.0,0.0,0.0
2017-06-02,19.61,0.0,0.0,0.0,23.41,23.41,"June 02, 17",23.41,23.41,0.0,0.0,0.0
2017-06-01,19.61,0.0,0.0,0.0,23.41,23.41,"June 01, 17",23.41,23.41,0.0,0.0,0.0
2017-05-31,19.61,0.0,0.0,0.0,23.41,23.41,"May 31, 17",23.41,23.41,0.0,0.0,0.0
2017-05-30,19.61,0.0,0.0,0.0,23.41,23.41,"May 30, 17",23.41,23.41,0.0,0.0,0.0
2017-05-26,19.61,0.0,0.0,0.0,23.41,23.41,"May 26, 17",23.41,23.41,0.0,0.0,0.0
2017-05-25,19.61,0.0,0.0,0.0,23.41,23.41,"May 25, 17",23.41,23.41,0.0,0.0,0.0
2017-05-24,19.61,0.0,0.0,0.0,23.41,23.41,"May 24, 17",23.41,23.41,0.0,0.0,0.0
2017-05-23,19.61,0.0,0.0,0.0,23.41,23.41,"May 23, 17",23.41,23.41,0.0,0.0,0.0
2017-05-22,19.61,0.0,0.0,0.0,23.41,23.41,"May 22, 17",23.41,23.41,0.0,0.0,0.0
2017-05-19,19.61,0.0,0.0,0.0,23.41,23.41,"May 19, 17",23.41,23.41,0.0,0.0,0.0
2017-05-18,19.61,0.0,0.0,0.0,23.41,23.41,"May 18, 17",23.41,23.41,0.0,0.0,0.0
2017-05-17,19.61,0.0,0.0,0.0,23.41,23.41,"May 17, 17",23.41,23.41,0.0,0.0,0.0
2017-05-16,19.61,0.0,0.0,0.0,23.41,23.41,"May 16, 17",23.41,23.41,0.0,0.0,0.0
2017-05-15,19.61,0.0,0.0,0.0,23.41,23.41,"May 15, 17",23.41,23.41,0.0,0.0,0.0
2017-05-12,19.61,0.0,0.0,0.0,23.41,23.41,"May 12, 17",23.41,23.41,0.0,0.0,0.0
2017-05-11,19.61,0.0,0.0,0.0,23.41,23.41,"May 11, 17",23.41,23.41,0.0,0.0,0.0
2017-05-10,19.61,0.0,0.0,0.0,23.41,23.41,"May 10, 17",23.41,23.41,0.0,0.0,0.0
2017-05-09,19.61,0.0,0.0,0.0,23.41,23.41,"May 09, 17",23.41,23.41,0.0,0.0,0.0
2017-05-08,19.61,0.0,0.0,0.0,23.41,23.41,"May 08, 17",23.41,23.41,0.0,0.0,0.0
2017-05-05,19.61,0.01,0.00043,0.043000000000000003,23.41,23.41,"May 05, 17",23.4,23.4,1100.0,1100.0,23.40667
2017-05-04,19.54,0.01,0.00043,0.043000000000000003,23.33,23.33,"May 04, 17",23.32,23.32,500.0,500.0,23.32667
2017-05-03,20.58,0.0,0.0,0.0,24.57,24.57,"May 03, 17",24.57,24.57,0.0,0.0,0.0
2017-05-02,20.58,0.0,0.0,0.0,24.57,24.57,"May 02, 17",24.57,24.57,0.0,0.0,0.0
2017-05-01,20.58,0.0,0.0,0.0,24.57,24.57,"May 01, 17",24.57,24.57,0.0,0.0,0.0
2017-04-28,20.58,0.0,0.0,0.0,24.57,24.57,"April 28, 17",24.57,24.57,300.0,300.0,24.57
2017-04-27,21.77,0.0,0.0,0.0,25.99,25.99,"April 27, 17",25.99,25.99,0.0,0.0,0.0
2017-04-26,21.77,0.0,0.0,0.0,25.99,25.99,"April 26, 17",25.99,25.99,0.0,0.0,0.0
2017-04-25,21.77,0.0,0.0,0.0,25.99,25.99,"April 25, 17",25.99,25.99,0.0,0.0,0.0
2017-04-24,21.77,0.0,0.0,0.0,25.99,25.99,"April 24, 17",25.99,25.99,0.0,0.0,0.0
2017-04-21,21.77,0.0,0.0,0.0,25.99,25.99,"April 21, 17",25.99,25.99,0.0,0.0,0.0
2017-04-20,21.77,0.0,0.0,0.0,25.99,25.99,"April 20, 17",25.99,25.99,0.0,0.0,0.0
2017-04-19,21.77,0.0,0.0,0.0,25.99,25.99,"April 19, 17",25.99,25.99,200.0,200.0,25.99
2017-04-18,21.94,0.0,0.0,0.0,26.19,26.19,"April 18, 17",26.19,26.19,0.0,0.0,0.0
2017-04-17,21.94,0.0,0.0,0.0,26.19,26.19,"April 17, 17",26.19,26.19,0.0,0.0,0.0
2017-04-13,21.94,0.0,0.0,0.0,26.19,26.19,"April 13, 17",26.19,26.19,0.0,0.0,0.0
2017-04-12,21.94,0.19,0.0073100000000000005,0.731,26.19,26.2,"April 12, 17",26.0,26.0,1300.0,1300.0,26.13
2017-04-11,21.68,0.0,0.0,0.0,25.88,25.88,"April 11, 17",25.88,25.88,0.0,0.0,0.0
2017-04-10,21.68,0.0,0.0,0.0,25.88,25.88,"April 10, 17",25.88,25.88,0.0,0.0,0.0
2017-04-07,21.68,0.0,0.0,0.0,25.88,25.88,"April 07, 17",25.88,25.88,1100.0,1100.0,25.88
2017-04-06,20.87,0.0,0.0,0.0,24.91,24.91,"April 06, 17",24.91,24.91,0.0,0.0,0.0
2017-04-05,20.87,0.0,0.0,0.0,24.91,24.91,"April 05, 17",24.91,24.91,0.0,0.0,0.0
2017-04-04,20.87,0.0,0.0,0.0,24.91,24.91,"April 04, 17",24.91,24.91,0.0,0.0,0.0
2017-04-03,20.87,-0.2,-0.00796,-0.796,24.91,25.13,"April 03, 17",24.91,25.11,1200.0,1200.0,24.98333
2017-03-31,20.87,0.0,0.0,0.0,24.92,25.13,"March 31, 17",24.92,24.92,300.0,300.0,24.99
